244,de,Netzwerk & Konnektivität,Wie aktiviere oder deaktiviere ich Mobilfunkbänder auf FuriOS?,"Bänder aktivieren, Bänder deaktivieren, Mobilfunkbänder","Gehen Sie zu Einstellungen > Mobiles Netzwerk > Enabled Bands, wählen Sie dann den Bandtyp aus, den Sie umschalten möchten (2G, 3G, 4G, usw.) und aktivieren oder deaktivieren Sie ihn.",yes
315,de,Android-Apps,Wie verberge ich eine App im App-Gitter auf FuriOS?,"App verbergen, aus Launcher entfernen, aus Gitter verbergen","Gehen Sie zu Einstellungen > Anwendungen, wählen Sie die App und schalten Sie Im App-Gitter verbergen ein um sie aus dem App-Gitter zu entfernen.",yes
316,de,Allgemein,Wie aktiviere ich Nicht-Stören auf FuriOS?,"Nicht-Stören, DND, stiller Modus",Gehen Sie zu Einstellungen > Benachrichtigungen und schalten Sie Nicht-Stören ein um Benachrichtigungen zu stummschalten.,yes
317,de,Einstellungen,Wie konfiguriere ich App-Benachrichtigungen auf FuriOS?,"App-Benachrichtigungen, Benachrichtigungseinstellungen, Benachrichtigungsbanner","Gehen Sie zu Einstellungen > Benachrichtigungen und wählen Sie eine App. Sie können konfigurieren: In Benachrichtigungsliste anzeigen, Sound, Banner anzeigen, Inhalt anzeigen und Sperrbildschirm-Einstellungen für jede App.",yes
318,de,Allgemein,Wie füge ich ein Google-Konto auf FuriOS hinzu?,"Google-Konto, Google hinzufügen, Gmail","Gehen Sie zu Einstellungen > Online-Konten und tippen Sie auf Google. Melden Sie sich mit Ihrem Browser an um E-Mail, Kalender, Kontakte und Dateien zu verbinden.",yes
319,de,Speicher & Wiederherstellung,Wie füge ich ein Nextcloud-Konto auf FuriOS hinzu?,"Nextcloud, Nextcloud hinzufügen, Cloud-Speicher","Gehen Sie zu Einstellungen > Online-Konten und tippen Sie auf Nextcloud. Geben Sie Ihre Serveradresse ein (z.B. example.com oder 192.168.0.82) um Kalender, Kontakte und Dateien zu verbinden.",yes
320,de,Allgemein,Wie füge ich ein Microsoft 365-Konto auf FuriOS hinzu?,"Microsoft 365, Office 365, Outlook","Gehen Sie zu Einstellungen > Online-Konten und tippen Sie auf Microsoft 365. Sie können sich mit Ihrem Organisationskonto für E-Mail, Kalender, Kontakte und Dateien verbinden.",yes
321,de,Speicher & Wiederherstellung,Wie füge ich ein IMAP-E-Mail-Konto auf FuriOS hinzu?,"IMAP, E-Mail-Konto, SMTP, E-Mail-Server","Gehen Sie zu Einstellungen > Online-Konten > E-Mail-Server (IMAP/SMTP). Geben Sie Ihren Namen, E-Mail, Passwort ein und konfigurieren Sie IMAP/SMTP-Servereinstellungen mit Verschlüsselungsoptionen.",yes
322,de,Allgemein,Welche Online-Konten kann ich auf FuriOS hinzufügen?,"Online-Konten, Cloud-Konten, Synchronisierungskonten","FuriOS unterstützt: Nextcloud, Google, Microsoft 365, Microsoft Exchange, E-Mail-Server (IMAP/SMTP), Kalender, Kontakte und Dateien (WebDAV) sowie Enterprise-Authentifizierung (Kerberos).",yes
323,de,Allgemein,Wie teile ich Medien mit anderen Geräten auf FuriOS?,"Media-Teilen, DLNA, Media streamen","Gehen Sie zu Einstellungen > Freigabe. Aktivieren Sie Media-Teilen um Musik, Fotos und Videos an Geräte in Ihrem aktuellen Netzwerk zu streamen.",yes
324,de,Allgemein,Wie ändere ich den Gerätenamen auf FuriOS?,"Gerätename, Hostname, Telefonname",Gehen Sie zu Einstellungen > Freigabe und bearbeiten Sie das Feld Gerätename um zu ändern wie Ihr Gerät im Netzwerk angezeigt wird.,yes
325,de,Einstellungen,Wie ändere ich die primäre Maustaste auf FuriOS?,"Maustaste, Linkshänder Maus, primäre Schaltfläche",Gehen Sie zu Einstellungen > Maus & Touchpad. Unter Primäre Schaltfläche wählen Sie Links oder Rechts um die Reihenfolge der physischen Tasten auf Mäusen und Touchpads einzustellen.,yes
326,de,Einstellungen,Wie füge ich eine Tastatur-Eingabequelle oder Sprache hinzu?,"Tastaturlayout, Eingabequelle, Sprach-Tastatur",Gehen Sie zu Einstellungen > Tastatur und tippen Sie auf + Eingabequelle hinzufügen unter Eingabequellen um ein neues Tastaturlayout oder Eingabemethode hinzuzufügen.,yes
327,de,Einstellungen,Wie wechsele ich Tastatur-Eingabequellen auf FuriOS?,"Tastatur wechseln, Sprache ändern, Eingabe-Wechsel",Verwenden Sie die Tastenkombination Super+Space um Eingabequellen zu wechseln. Sie können dies unter Einstellungen > Tastatur > Verknüpfungen anzeigen und anpassen ändern.,yes
328,de,Einstellungen,Wie konfiguriere ich die Compose-Taste auf FuriOS?,"Compose-Taste, Sonderzeichen, Akzente","Gehen Sie zu Einstellungen > Tastatur > Compose-Taste. Aktivieren Sie sie und wählen Sie eine Taste (Rechte Alt, Linke Super, Rechte Super, Menü-Taste, Strg, Caps Lock usw.). Verwenden Sie Compose-Sequenzen wie Compose+o+c für ©.",yes
329,de,Einstellungen,Wie zeige ich Tastaturkurzbefehle auf FuriOS an?,"Tastaturkurzbefehle, Hotkeys, Tastatur-Bindings","Gehen Sie zu Einstellungen > Tastatur > Verknüpfungen anzeigen und anpassen. Kategorien umfassen: Barrierefreiheit, Starter, Navigation, Screenshots, Sound und Media, System, Eingabe und Fenster.",yes
330,de,Einstellungen,Wie konfiguriere ich die Assistenten-Taste auf FuriOS?,"Assistenten-Taste, Hardware-Taste, Seitentaste","Gehen Sie zu Einstellungen > Assistenten Button. Konfigurieren Sie Aktionen für kurzes, langes und doppeltes Drücken. Optionen umfassen: Taschenlampe umschalten, Kamera öffnen, Bild machen, Screenshot machen, Tab/Zurück/Escape-Taste senden und manuelle Drehung.",yes
331,de,Allgemein,Welche Aktionen kann ich der Assistenten-Taste zuweisen?,"Assistenten-Tasten-Aktionen, Schaltflächenfunktionen","Die Assistenten-Taste unterstützt: Keine Aktion (Deaktivieren), Taschenlampe umschalten, Kamera öffnen, Bild machen, Screenshot machen, Tab-Taste senden, manuelle Drehung, Zurück-Taste senden und Escape-Taste senden.",yes
332,de,Android-Apps,Wie starte ich den Android-Container auf FuriOS?,"Android, Android starten, Android-Apps, Andromeda",Gehen Sie zu Einstellungen > Android und tippen Sie auf Android-Container starten. Sie können Autostart aktivieren um Android automatisch beim Booten zu starten.,yes
333,de,Android-Apps,Kann ich Android-Apps auf FuriOS ausführen?,"Android-Apps, Play Store, Android-Unterstützung",Ja! FuriOS führt Android-Apps über einen Container aus. Gehen Sie zu Einstellungen > Android um den Android-Container zu verwalten. Sie können Apps aus Aurora Store oder F-Droid installieren. Die Android-Version ist LineageOS 20.,yes
334,de,FuriOS / FuriPhone,Wie installiere ich Android-Apps auf FuriOS?,"Aurora Store, F-Droid, Android-App-Installation",Öffnen Sie Aurora Store oder F-Droid im Android-Container um Android-Apps zu durchsuchen und zu installieren. Nach der Installation erscheinen App-Symbole automatisch in Ihrer Phosh-App-Schublade neben nativen Linux-Apps - keine zusätzlichen Schritte erforderlich!,yes
335,de,Android-Apps,Wie teile ich Dateien zwischen Linux und Android auf FuriOS?,"Gemeinsamer Ordner, Android-Dateien, Linux-Android-Teilen",Gehen Sie zu Einstellungen > Android und aktivieren Sie Gemeinsamer Ordner um Dateifreigabe zwischen dem Linux-Host und Android-Gast zu aktivieren.,yes
336,de,Android-Apps,Wie aktiviere ich NFC für Android-Apps auf FuriOS?,"NFC Android, NFC-Zugriff",Gehen Sie zu Einstellungen > Android und aktivieren Sie NFC-Zugriff um Android-Apps NFC-Zugriff im Container zu ermöglichen.,yes
337,de,FuriOS / FuriPhone,Wie sehe ich welche Android-Apps auf FuriOS installiert sind?,"installierte Android-Apps, Android-App-Liste",Gehen Sie zu Einstellungen > Android und expandieren Sie Installierte Apps um alle im Container installierten Android-Apps zu sehen.,yes
339,de,Speicher & Wiederherstellung,Wie ändere ich den USB-Modus auf FuriOS?,"USB-Modus, MTP-Modus, Dateiübertragung","Gehen Sie zu Einstellungen > USB. Optionen umfassen: MTP (Dateiübertragung), RNDIS (Ethernet über USB) und CD-ROM-Modus. Sie können auch die USB-Stromrolle einstellen.",yes
340,de,Speicher & Wiederherstellung,Was ist RNDIS-Modus auf FuriOS?,"RNDIS, Ethernet über USB, USB-Tethering",RNDIS erstellt ein Ethernet-Netzwerk über USB zwischen Ihrem Telefon und Computer. Aktivieren Sie es unter Einstellungen > USB. Dies ermöglicht SSH-Zugriff und Netzwerkfreigabe über USB-Kabel.,yes
341,de,Speicher & Wiederherstellung,Was ist USB CD-ROM-Modus auf FuriOS?,"CD-ROM-Modus, USB-CDROM, virtuelles CDROM",CD-ROM-Modus macht Ihr Telefon als virtuelles CD-ROM-Laufwerk für den Computer erscheinen. Aktivieren Sie es unter Einstellungen > USB und wählen Sie eine CD-ROM-Image-Datei.,yes
342,de,Einstellungen,Wie konfiguriere ich GPS auf FuriOS?,"GPS, Standort, SUPL-Server",Gehen Sie zu Einstellungen > GPS. Sie können den SUPL-Server für GPS-Unterstützung konfigurieren. Die Standardeinstellung ist supl.google.com.,yes
343,de,Allgemein,Wie verschlüssele ich mein Gerät auf FuriOS?,"Verschlüsselung, Geräteverschlüsselung, LUKS",Gehen Sie zu Einstellungen > Verschlüsselung um Geräteverschlüsselung zu verwalten. Sie können Ihren Gerätespeicher für zusätzliche Sicherheit verschlüsseln.,yes
344,de,Allgemein,Wie füge ich einen Drucker auf FuriOS hinzu?,"Drucker, Drucken, Drucker hinzufügen",Gehen Sie zu Einstellungen > Drucker und tippen Sie auf Drucker hinzufügen... um einen neuen Drucker einzurichten.,yes
345,de,Allgemein,Wie aktiviere ich den Bildschirmleser auf FuriOS?,"Bildschirmleser, Orca, Barrierefreiheit, blind",Gehen Sie zu Einstellungen > Barrierefreiheit > Sehen und aktivieren Sie Bildschirmleser um Bildschirmelemente vorgelesen zu bekommen.,yes
346,de,Allgemein,Wie aktiviere ich Hochkontrast-Modus auf FuriOS?,"Hochkontrast, Sichtbarkeit, Barrierefreiheit",Gehen Sie zu Einstellungen > Barrierefreiheit > Sehen und aktivieren Sie Hochkontrast um Text und Fenster deutlicher sichtbar zu machen.,yes
347,de,Allgemein,Wie vergrößere ich den Text auf FuriOS?,"großer Text, größerer Text, Textgröße Barrierefreiheit",Gehen Sie zu Einstellungen > Barrierefreiheit > Sehen und aktivieren Sie Großer Text um die Größe von Text im gesamten System zu erhöhen.,yes
348,de,Einstellungen,Wie ändere ich die Cursor-Größe auf FuriOS?,"Cursor-Größe, Zeigergröße, Mauszeiger",Gehen Sie zu Einstellungen > Barrierefreiheit > Sehen und passen Sie Cursor-Größe an um den Mauszeiger leichter zu sehen.,yes
349,de,Einstellungen,Wie aktiviere ich visuelle Warnungen für Töne auf FuriOS?,"visuelle Warnungen, Flash-Warnungen, Gehörlosen-Barrierefreiheit",Gehen Sie zu Einstellungen > Barrierefreiheit > Hören und aktivieren Sie Visuelle Alarme um den Bildschirm zu blitzen wenn ein Warnton ertönt.,yes
350,de,Einstellungen,Wie aktiviere ich Sticky Keys auf FuriOS?,"Sticky Keys, Barrierefreiheit-Tastatur, einfingrige Eingabe",Gehen Sie zu Einstellungen > Barrierefreiheit > Tastatur benutzen und aktivieren Sie Zusatztasten einrasten um Modifiertasten-Sequenzen als Tastenkombinationen zu behandeln.,yes
351,de,Allgemein,Welche Barrierefreiheits-Optionen sind auf FuriOS verfügbar?,"Barrierefreiheit, A11Y-Optionen, spezielle Anforderungen","FuriOS bietet Barrierefreiheits-Optionen unter Einstellungen > Barrierefreiheit: Sehen (Bildschirmleser, Hochkontrast, Großer Text, Cursor-Größe), Hören (Überamplifizierung, visuelle Warnungen), Eingabe (Bildschirmtastatur, Taste wiederholen, Cursor blinkend, Sticky/Langsam/Sprungzahlen), und Zeigen & Klicken (Zeiger suchen, Klick-Unterstützung, Doppelklick-Verzögerung).",yes
352,de,Allgemein,Wie stelle ich einen Bildschirmsperre auf FuriOS ein?,"Bildschirm-Sperre, Passwort, PIN-Sperre, Muster","Gehen Sie zu Einstellungen > Datenschutz & Sicherheit > Bildschirm-Sperre. Wählen Sie Passwort (Buchstaben, Zahlen, Symbole) oder PIN (nur Zahlen) um Ihr Gerät zu sichern.",yes
353,de,Allgemein,Wie aktiviere ich Standortdienste auf FuriOS?,"Standort, GPS, Standortdienste",Gehen Sie zu Einstellungen > Datenschutz & Sicherheit > Ort und schalten Sie diese ein. Sie können auch kontrollieren welche Apps Zugriff auf Ihren Standort haben.,yes
354,de,Speicher & Wiederherstellung,Wie lösche ich Dateiverlauf auf FuriOS?,"Dateiverlauf, zuletzt verwendete Dateien, Datenschutz",Gehen Sie zu Einstellungen > Datenschutz & Sicherheit > Dateikronik und Papierkorb. Schalten Sie Dateiverlauf aus um das Tracking zu stoppen oder tippen Sie auf Verlauf löschen um den Dateiverlauf zu löschen.,yes
355,de,Hardware-Funktionen,Wie deaktiviere ich die Kamera auf FuriOS?,"Kamera deaktivieren, Kamera-Datenschutz, Kamera-Zugriff",Gehen Sie zu Einstellungen > Datenschutz & Sicherheit > Kamera und schalten Sie Kamera-Zugriff aus um alle Apps von der Kamerabenutzung zu verhindern.,yes
356,de,Allgemein,Wie ändere ich die Region oder Sprache auf FuriOS?,"Region, Sprache, Gebietsschema","Gehen Sie zu Einstellungen > System > Region & Sprache. Stellen Sie Ihre Sprache, Formate (Daten, Zeiten, Zahlen) ein und verwalten Sie Eingabequellen.",yes
357,de,Allgemein,Wie ändere ich das Datum und die Uhrzeit auf FuriOS?,"Datum, Uhrzeit, Zeitzone",Gehen Sie zu Einstellungen > System > Datum & Uhrzeit. Aktivieren Sie Automatisches Datum & Uhrzeit oder stellen Sie manuell ein. Sie können auch die Zeitzone ändern und 24-Stunden-Uhrzeit umschalten.,yes
358,de,FuriOS / FuriPhone,Wie aktiviere ich SSH auf FuriOS?,"SSH, Fernzugriff, Sichere Shell",Gehen Sie zu Einstellungen > System > Secure Shell und aktivieren Sie SSH. Falls die Option nicht verfügbar ist installieren Sie OpenSSH-Server indem Sie sudo apt install openssh-server im Terminal ausführen.,yes
359,de,FuriOS / FuriPhone,Wie verbinde ich mich mit meinem Gerät über SSH?,,"SSH-Verbindung, Remote-Terminal, SSH ins Telefon Aktivieren Sie zuerst SSH auf Ihrem Gerät. Dann entweder: 1) Verbindung über WLAN mit ssh user@phone-ip-adresse oder 2) Aktivieren Sie RNDIS unter Einstellungen > USB um USB-Tethering zu nutzen, dann SSH zur USB-Netzwerk-IP des Telefons (normalerweise 10.15.19.82). Der Standard-Benutzer ist furios.",yes
360,de,FuriOS / FuriPhone,Wie überprüfe ich welche Version von FuriOS ich habe?,"Version, FuriOS-Version, Software-Version, Info","Gehen Sie zu Einstellungen > System > Info um Ihre FuriOS-Version, Hardware-Info (MediaTek Dimensity 900, Mali-G68 MC4 GPU, 7,5 GiB RAM) und Gerätenamen zu sehen.",yes
361,de,FuriOS / FuriPhone,Wie überprüfe ich auf Software-Updates auf FuriOS?,"Software-Updates, Telefon aktualisieren, Systemupdates",Gehen Sie zu Einstellungen > System > Software-Updates oder öffnen Sie Upgrades aus der App-Schublade um auf Updates zu überprüfen und diese zu installieren.,yes
362,de,Allgemein,Wie füge ich einen Benutzer auf FuriOS hinzu?,"Benutzer hinzufügen, mehrere Benutzer, Benutzerkonto",Gehen Sie zu Einstellungen > System > Benutzer und tippen Sie auf Benutzer hinzufügen... um ein neues Benutzerkonto zu erstellen. Sie können auch Automatische Anmeldung von diesem Bildschirm aus aktivieren.,yes
363,de,Einstellungen,Was ist Mobile Settings auf FuriOS?,"Mobile Settings, Phosh-Einstellungen, Telefon-Einstellungen","Mobile Settings ist eine separate App von den Haupt-Einstellungen die Phosh-spezifische Funktionen wie Obere-Leisten-Anpassung, Konvergenz-Modus, Bildschirm-Tastatur-Layouts und experimentelle Funktionen steuert.",yes
364,de,Einstellungen,Wie passe ich die Quick Settings auf FuriOS an?,"Quick Settings, obere Leiste, Schalter anpassen","Öffnen Sie Mobile Settings > Obere Leiste. Umschalten welche Quick Settings angezeigt werden: andocketer/nicht andocketer Modus, dunkler Modus, Nachtlicht, Kamera, Mikrofon, WLAN, Wwan (Mobilfunk), Bluetooth, Drehsperre, Batterie, Ruhig/DND, Taschenlampe, VPN, Standort, Screenshots und mehr.",yes
365,de,Android-Apps,Wie passe ich die Favoriten in der App-Übersicht auf FuriOS an?,"Favoriten, Übersicht, Dock-Apps",Öffnen Sie Mobile Settings > Overview. Tippen Sie auf Favoriten um Apps hinzuzufügen/zu entfernen die in Ihrer unteren Favoritenliste angezeigt werden.,yes
366,de,FuriOS / FuriPhone,Wie verwende ich haptisches Feedback auf FuriOS?,"haptisch, Vibrationsfeedback, Feedback-Profile","Öffnen Sie Mobile Settings > Feedback. Wählen Sie aus Vollständig, Lautlos oder Ruhig Profile. Vollständig aktiviert haptisches Feedback für Tastatur-Eingabe und andere Aktionen.",yes
367,de,Einstellungen,Wie ändere ich die Skalierung der Benutzeroberfläche auf FuriOS?,"Skalierung, Benutzeroberflächenskalierung, Bildschirm-Skalierung, Compositor",Öffnen Sie Mobile Settings > Kompositor. Passen Sie den Skalierungsregler an um die gesamte Skalierung der Benutzeroberfläche zu ändern.,yes
368,de,Allgemein,Wie füge ich Widgets zum Sperrbildschirm auf FuriOS hinzu?,"Sperrbildschirm-Widgets, Sperrbildschirm anpassen","Öffnen Sie Mobile Settings > Sperrbildschirm. Tippen Sie auf Sperrbildschirm-Widgets um Widgets für Uhren, Wetter oder andere Informationen hinzuzufügen die auf Ihrem Sperrbildschirm angezeigt werden.",yes
369,de,Allgemein,Wie aktiviere ich Konvergenz-Modus auf FuriOS?,"Konvergenz, Desktop-Modus, Dock-Modus, Hub",Öffnen Sie Mobile Settings > Konvergenz. Aktivieren Sie Andocketer Modus aktivieren um Desktop-Modus zu verwenden wenn es mit dem Konvergenz-Hub (HUB1) oder externem Display verbunden ist.,yes
370,de,Einstellungen,Wie ändere ich das Tastatur-Layout des Bildschirm-Keyboards auf FuriOS?,"OSK, Tastaturlayout, Squeekboard","Öffnen Sie Mobile Settings > Bildschirmtastatur. Wählen Sie aus verfügbaren Layouts wie US, Terminal, Deutsch, Französisch, Spanisch und andere.",yes
371,de,Einstellungen,Wie öffne ich oder schließe ich die Bildschirm-Tastatur manuell auf FuriOS?,"OSK-Umschalter, Tastatur anzeigen, Tastatur verbergen",Halten Sie die weiße Leiste am unteren Rand des Bildschirms gedrückt bis die Tastatur auf- oder zuklappt.,yes
372,de,Allgemein,Wie aktiviere ich Notwarnungen auf FuriOS?,"Notwarnungen, AMBER-Warnungen, drahtlose Warnungen","Öffnen Sie Mobile Settings > Notwarnungen um drahtlose Notwarnungen wie AMBER-Warnungen, extreme Bedrohungen und schwere Bedrohungen zu konfigurieren.",yes
373,de,Allgemein,Wie zeige ich Sensordaten auf FuriOS an?,"Sensoren, Beschleunigungsmesser, Gyroskop","Öffnen Sie Mobile Settings > Sensoren um Echtzeitdaten von Ihrem Geräts-Sensoren einschließlich Beschleunigungsmesser, Gyroskop, Näherungssensor und mehr zu sehen.",yes
374,de,Einstellungen,Welche experimentellen Funktionen sind auf FuriOS verfügbar?,"experimentell, Beta-Funktionen, experimentelle Einstellungen",Öffnen Sie Mobile Settings > Experimentell um auf Beta-Funktionen zuzugreifen die sich ändern können oder in zukünftigen Updates entfernt werden können.,yes
375,de,Einstellungen,Was ist Batman auf FuriOS?,"Batman, Batterie-Manager, Energiesparen","Batman ist der fortgeschrittene Batterie-Manager für FuriOS. Es steuert Energie-Sparfunktionen einschließlich CPU-Governoren, Offline-Kerne, Speicher-Autosuspend, WLAN/Bluetooth-Powersave und USB-Autosuspend um Batterielebensdauer zu verlängern.",yes
376,de,Einstellungen,Wie aktiviere ich CPU-Energiesparen auf FuriOS?,"CPU-Governor, Energiesparen, Batterielebensdauer","Öffnen Sie die Batman-App und aktivieren Sie Offline (schaltet einige CPU-Kerne aus wenn Leerlauf), Governor Powersave (benutzt Powersave-Governor auf allen CPUs) oder GPU Powersave um Stromverbrauch zu reduzieren.",yes
377,de,Android-Apps,Wie führe ich Telefonanrufe auf FuriOS durch?,"Telefonanrufe, Wähltasten-App, Anruf-App",Öffnen Sie die Anrufe-App. Verwenden Sie das Wählpad um Nummern einzugeben oder tippen Sie auf Kontakte um einen gespeicherten Kontakt anzurufen. Die App zeigt auch Anrufverlauf.,yes
378,de,Netzwerk & Konnektivität,Wie füge ich ein VoIP/SIP-Konto auf FuriOS hinzu?,"VoIP, SIP-Konto, Internet-Anrufe","Öffnen Sie die Calls-App, gehen Sie zu Menü > Einstellungen > VoIP-Konten und tippen Sie auf Konto hinzufügen. Geben Sie Ihren SIP-Server, Benutzer, Passwort, Port, Protokoll (UDP/TCP/TLS) und Transport ein.",yes
379,de,Allgemein,Wie sende ich SMS-Nachrichten auf FuriOS?,"SMS, Textnachrichten, Nachrichten",Öffnen Sie die Anrufe-App um SMS/MMS-Nachrichten zu senden und zu empfangen. Tippen Sie auf die + Schaltfläche um eine neue Konversation zu starten.,yes
380,de,Allgemein,Wie stelle ich einen Alarm auf FuriOS ein?,"Wecker, aufwachen, Wecker","Öffnen Sie die Uhren-App und gehen Sie zum Reiter Wecker. Tippen Sie auf + Neu um einen neuen Wecker zu erstellen. Stellen Sie die Zeit, Wiederholung-Tage und Wecker-Name ein.",yes
381,de,Allgemein,Wie stelle ich einen Timer auf FuriOS ein?,"Timer, Countdown, Küche-Timer","Öffnen Sie die Uhren-App und gehen Sie zum Reiter Timer. Stellen Sie Stunden, Minuten, Sekunden ein und tippen Sie auf Start.",yes
382,de,Allgemein,Wie verwende ich die Stoppuhr auf FuriOS?,"Stoppuhr, Runden-Timer","Öffnen Sie die Uhren-App und gehen Sie zum Reiter Stoppuhr. Tippen Sie auf Start um das Timing zu starten, Runde um Rundenzeiten zu erfassen und Stop um zu stoppen.",yes
383,de,Allgemein,Wie füge ich eine Weltuhr auf FuriOS hinzu?,"Weltuhr, Zeitzonen, internationale Zeit",Öffnen Sie die Uhren-App und gehen Sie zum Reiter Welt. Tippen Sie auf + Neu um eine Stadt hinzuzufügen und seine lokale Zeit zu sehen.,yes
384,de,Allgemein,Wie überprüfe ich das Wetter auf FuriOS?,"Wetter, Vorhersage, Temperatur",Öffnen Sie die Wetter-App um aktuelle Bedingungen und Vorhersage zu sehen. Fügen Sie Orte mit der Suchfunktion hinzu.,yes
385,de,FuriOS / FuriPhone,Wie überprüfe ich CPU- und Speicher-Nutzung auf FuriOS?,"CPU-Nutzung, Speicher-Nutzung, Systemmonitor","Öffnen Sie die Usage-App. Sehen Sie sich Reiter für Leistung (CPU, Speicher-Grafiken), Speicher (Festplatten-Nutzung) und Leistung (Batterie und Energieinfo) an.",yes
386,de,Speicher & Wiederherstellung,Wie überprüfe ich Speicherplatz auf FuriOS?,"Speicher, Festplatten-Speicher, freier Speicher","Öffnen Sie die Auslastung-App und gehen Sie zum Reiter Speicher um Gesamtkapazität, genutzten Speicher und verfügbaren Speicher zu sehen.",yes
387,de,Allgemein,Was ist der Konvergenz-Hub (HUB1)?,"Konvergenz-Hub, HUB1, Dock, Desktop-Modus","Der Konvergenz-Hub (HUB1) (70 USD) ermöglicht Linux Desktop Konvergenz. Anschlüsse: 1x Volles HDMI, 1x Mini HDMI, 1x USB-A (3.2), 2x USB-C (3.2), 1x USB-C PD 100W (3.0), 1x RJ-45 1Gbps Ethernet, 1x 3,5mm Kopfhörer/Mikrofon-Buchse. Benötigt die External Displays-App. Weitere Infos unter furilabs.com/shop/hub1/",yes
388,de,Allgemein,Wie richte ich den Konvergenz-Hub ein?,"Hub-Setup, Konvergenz-Setup, HUB1-Setup",Verbinden Sie Strom mit dem USB-C PD 100W-Port (erforderlich). Verbinden Sie Ihr Gerät mit einem beliebigen USB-C (3.2)-Port. Verbinden Sie ein externes Display über einen der HDMI oder Mini HDMI-Anschlüsse. Öffnen Sie die External Displays-App um Ihr Display zu konfigurieren. Der Hub lädt Ihr Telefon während Desktop-Modus!,yes
389,de,Einstellungen,Kann ich andere USB-C-Hubs mit FuriOS verwenden?,"USB-C Hub von Drittanbietern, DisplayLink, anderes Dock, USB-C Hub",Andere USB-C-Hubs mit DisplayLink-Chips funktionieren möglicherweise oder auch nicht. FuriLabs konzentriert sich auf den HUB1 um ein perfektes Konvergenz-Erlebnis zu gewährleisten. Um sichergestellt Kompatibilität zu haben empfehlen wir den offiziellen Konvergenz-Hub (HUB1) zu verwenden.,yes
390,de,Hardware-Funktionen,Wie greife ich auf USB-Laufwerke auf dem Konvergenz-Hub zu?,"USB-Laufwerk, USB-Speicher, Flash-Laufwerk, Hub-Speicher",Stecken Sie USB-Speicher in die Hub-USB-A oder USB-C-Anschlüsse ein. Das Laufwerk wird automatisch in der Portfolio-Dateimanager-App angezeigt - keine manuelle Montage erforderlich!,yes
391,de,Einstellungen,Wie verwende ich FuriOS mit einem externen Display?,"externes Display, Monitor, HDMI, USB-C-Display",Verbinden Sie Ihr Gerät mit einem externen Display über den Konvergenz-Hub (HUB1). Öffnen Sie die External Displays-App um Ihr Display zu konfigurieren oder verwenden Sie Mobile Settings > Konvergenz um andocketer Modus zu aktivieren.,yes
392,de,Einstellungen,Wie konfiguriere ich externe Displays auf FuriOS?,"externe Display-Einstellungen, Monitor-Einstellungen, Display-Anordnung","Öffnen Sie die External Displays-App um Auflösung, Bildwiederholfrequenz, Ausrichtung und Display-Anordnung für verbundene Monitore zu konfigurieren.",yes
393,de,Hardware-Funktionen,Wie mache ich ein Foto auf FuriOS?,"Kamera, Foto machen, Bild",Öffnen Sie die Camera-App. Tippen Sie auf die Auslöser-Schaltfläche um ein Foto zu machen. Wechseln Sie zwischen Vorder- und Rückkameras mit der Kamera-Umschalter-Schaltfläche.,yes
394,de,Hardware-Funktionen,Wie nehme ich ein Video auf FuriOS auf?,"Video, Video aufnehmen, Video-Kamera",Öffnen Sie die Camera-App und wechseln Sie in den Video-Modus. Tippen Sie auf die Aufnahme-Schaltfläche um mit der Aufnahme zu beginnen.,yes
395,de,Allgemein,Wie zeige ich meine Fotos auf FuriOS an?,"Galerie, Fotos, Bilder, Fotos anzeigen",Öffnen Sie die Gallery-App (oder Image Viewer) um Ihre Fotos und Videos zu durchsuchen und anzuzeigen.,yes
396,de,FuriOS / FuriPhone,Wie installiere ich Apps auf FuriOS?,"Apps installieren, App Store, Software",Öffnen Sie die Software-App (GNOME Software) um Linux-Apps zu durchsuchen und zu installieren. Die Software-App verwaltet alle Berechtigungen automatisch - klicken Sie einfach auf Installieren und geben Sie Ihr Passwort ein wenn aufgefordert. Für Android-Apps verwenden Sie Aurora Store oder F-Droid im Android-Container.,yes
